file,fileDate,time_raw,layer,time_dt,mesh,timeRes,date,timeStep,i,timeCalculated
westcoms2_20211207_0037.nc,20211207,2021-11-04T00:20:00.000000,4,2021-11-04T00:20:00Z,WeStCOMS2,5min,2021-11-04,5,868,2021-11-04T00:20:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T00:25:00.000000,5,2021-11-04T00:25:00Z,linnhe7,5min,2021-11-04,5,869,2021-11-04T00:25:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T00:25:00.000000,5,2021-11-04T00:25:00Z,WeStCOMS2,5min,2021-11-04,5,869,2021-11-04T00:25:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T00:30:00.000000,6,2021-11-04T00:30:00Z,linnhe7,5min,2021-11-04,5,870,2021-11-04T00:30:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T00:30:00.000000,6,2021-11-04T00:30:00Z,WeStCOMS2,5min,2021-11-04,5,870,2021-11-04T00:30:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T00:35:00.000000,7,2021-11-04T00:35:00Z,linnhe7,5min,2021-11-04,5,871,2021-11-04T00:35:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T00:35:00.000000,7,2021-11-04T00:35:00Z,WeStCOMS2,5min,2021-11-04,5,871,2021-11-04T00:35:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T00:40:00.000000,8,2021-11-04T00:40:00Z,linnhe7,5min,2021-11-04,5,872,2021-11-04T00:40:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T00:40:00.000000,8,2021-11-04T00:40:00Z,WeStCOMS2,5min,2021-11-04,5,872,2021-11-04T00:40:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T00:45:00.000000,9,2021-11-04T00:45:00Z,linnhe7,5min,2021-11-04,5,873,2021-11-04T00:45:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T00:45:00.000000,9,2021-11-04T00:45:00Z,WeStCOMS2,5min,2021-11-04,5,873,2021-11-04T00:45:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T00:50:00.000000,10,2021-11-04T00:50:00Z,linnhe7,5min,2021-11-04,5,874,2021-11-04T00:50:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T00:50:00.000000,10,2021-11-04T00:50:00Z,WeStCOMS2,5min,2021-11-04,5,874,2021-11-04T00:50:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T00:55:00.000000,11,2021-11-04T00:55:00Z,linnhe7,5min,2021-11-04,5,875,2021-11-04T00:55:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T00:55:00.000000,11,2021-11-04T00:55:00Z,WeStCOMS2,5min,2021-11-04,5,875,2021-11-04T00:55:00Z
linnhe7_20211104_0001.nc,20211104,1635987584,1,2021-11-04T00:59:44Z,linnhe7,1h,2021-11-04,59.7333333333333,95,2021-11-04T01:00:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:00:00.000000,12,2021-11-04T01:00:00Z,linnhe7,5min,2021-11-04,5,876,2021-11-04T01:00:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:00:00.000000,12,2021-11-04T01:00:00Z,WeStCOMS2,5min,2021-11-04,5,876,2021-11-04T01:00:00Z
westcoms2_20211104_0002.nc,20211104,2021-11-04T01:00:00.000000,1,2021-11-04T01:00:00Z,WeStCOMS2,1h,2021-11-04,60,73,2021-11-04T01:00:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:05:00.000000,13,2021-11-04T01:05:00Z,linnhe7,5min,2021-11-04,5,877,2021-11-04T01:05:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:05:00.000000,13,2021-11-04T01:05:00Z,WeStCOMS2,5min,2021-11-04,5,877,2021-11-04T01:05:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:10:00.000000,14,2021-11-04T01:10:00Z,linnhe7,5min,2021-11-04,5,878,2021-11-04T01:10:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:10:00.000000,14,2021-11-04T01:10:00Z,WeStCOMS2,5min,2021-11-04,5,878,2021-11-04T01:10:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:15:00.000000,15,2021-11-04T01:15:00Z,linnhe7,5min,2021-11-04,5,879,2021-11-04T01:15:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:15:00.000000,15,2021-11-04T01:15:00Z,WeStCOMS2,5min,2021-11-04,5,879,2021-11-04T01:15:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:20:00.000000,16,2021-11-04T01:20:00Z,linnhe7,5min,2021-11-04,5,880,2021-11-04T01:20:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:20:00.000000,16,2021-11-04T01:20:00Z,WeStCOMS2,5min,2021-11-04,5,880,2021-11-04T01:20:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:25:00.000000,17,2021-11-04T01:25:00Z,linnhe7,5min,2021-11-04,5,881,2021-11-04T01:25:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:25:00.000000,17,2021-11-04T01:25:00Z,WeStCOMS2,5min,2021-11-04,5,881,2021-11-04T01:25:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:30:00.000000,18,2021-11-04T01:30:00Z,linnhe7,5min,2021-11-04,5,882,2021-11-04T01:30:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:30:00.000000,18,2021-11-04T01:30:00Z,WeStCOMS2,5min,2021-11-04,5,882,2021-11-04T01:30:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:35:00.000000,19,2021-11-04T01:35:00Z,linnhe7,5min,2021-11-04,5,883,2021-11-04T01:35:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:35:00.000000,19,2021-11-04T01:35:00Z,WeStCOMS2,5min,2021-11-04,5,883,2021-11-04T01:35:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:40:00.000000,20,2021-11-04T01:40:00Z,linnhe7,5min,2021-11-04,5,884,2021-11-04T01:40:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:40:00.000000,20,2021-11-04T01:40:00Z,WeStCOMS2,5min,2021-11-04,5,884,2021-11-04T01:40:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:45:00.000000,21,2021-11-04T01:45:00Z,linnhe7,5min,2021-11-04,5,885,2021-11-04T01:45:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:45:00.000000,21,2021-11-04T01:45:00Z,WeStCOMS2,5min,2021-11-04,5,885,2021-11-04T01:45:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:50:00.000000,22,2021-11-04T01:50:00Z,linnhe7,5min,2021-11-04,5,886,2021-11-04T01:50:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:50:00.000000,22,2021-11-04T01:50:00Z,WeStCOMS2,5min,2021-11-04,5,886,2021-11-04T01:50:00Z
linnhe7_20211207_0013.nc,20211207,2021-11-04T01:55:00.000000,23,2021-11-04T01:55:00Z,linnhe7,5min,2021-11-04,5,887,2021-11-04T01:55:00Z
westcoms2_20211207_0037.nc,20211207,2021-11-04T01:55:00.000000,23,2021-11-04T01:55:00Z,WeStCOMS2,5min,2021-11-04,5,887,2021-11-04T01:55:00Z
linnhe7_20211104_0001.nc,20211104,1635991168,2,2021-11-04T01:59:28Z,linnhe7,1h,2021-11-04,59.7333333333333,96,2021-11-04T02:00:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:00:00.000000,0,2021-11-04T02:00:00Z,linnhe7,5min,2021-11-04,5,888,2021-11-04T02:00:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:00:00.000000,0,2021-11-04T02:00:00Z,WeStCOMS2,5min,2021-11-04,5,888,2021-11-04T02:00:00Z
westcoms2_20211104_0002.nc,20211104,2021-11-04T02:00:00.000000,2,2021-11-04T02:00:00Z,WeStCOMS2,1h,2021-11-04,60,74,2021-11-04T02:00:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:05:00.000000,1,2021-11-04T02:05:00Z,linnhe7,5min,2021-11-04,5,889,2021-11-04T02:05:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:05:00.000000,1,2021-11-04T02:05:00Z,WeStCOMS2,5min,2021-11-04,5,889,2021-11-04T02:05:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:10:00.000000,2,2021-11-04T02:10:00Z,linnhe7,5min,2021-11-04,5,890,2021-11-04T02:10:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:10:00.000000,2,2021-11-04T02:10:00Z,WeStCOMS2,5min,2021-11-04,5,890,2021-11-04T02:10:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:15:00.000000,3,2021-11-04T02:15:00Z,linnhe7,5min,2021-11-04,5,891,2021-11-04T02:15:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:15:00.000000,3,2021-11-04T02:15:00Z,WeStCOMS2,5min,2021-11-04,5,891,2021-11-04T02:15:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:20:00.000000,4,2021-11-04T02:20:00Z,linnhe7,5min,2021-11-04,5,892,2021-11-04T02:20:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:20:00.000000,4,2021-11-04T02:20:00Z,WeStCOMS2,5min,2021-11-04,5,892,2021-11-04T02:20:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:25:00.000000,5,2021-11-04T02:25:00Z,linnhe7,5min,2021-11-04,5,893,2021-11-04T02:25:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:25:00.000000,5,2021-11-04T02:25:00Z,WeStCOMS2,5min,2021-11-04,5,893,2021-11-04T02:25:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:30:00.000000,6,2021-11-04T02:30:00Z,linnhe7,5min,2021-11-04,5,894,2021-11-04T02:30:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:30:00.000000,6,2021-11-04T02:30:00Z,WeStCOMS2,5min,2021-11-04,5,894,2021-11-04T02:30:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:35:00.000000,7,2021-11-04T02:35:00Z,linnhe7,5min,2021-11-04,5,895,2021-11-04T02:35:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:35:00.000000,7,2021-11-04T02:35:00Z,WeStCOMS2,5min,2021-11-04,5,895,2021-11-04T02:35:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:40:00.000000,8,2021-11-04T02:40:00Z,linnhe7,5min,2021-11-04,5,896,2021-11-04T02:40:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:40:00.000000,8,2021-11-04T02:40:00Z,WeStCOMS2,5min,2021-11-04,5,896,2021-11-04T02:40:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:45:00.000000,9,2021-11-04T02:45:00Z,linnhe7,5min,2021-11-04,5,897,2021-11-04T02:45:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:45:00.000000,9,2021-11-04T02:45:00Z,WeStCOMS2,5min,2021-11-04,5,897,2021-11-04T02:45:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:50:00.000000,10,2021-11-04T02:50:00Z,linnhe7,5min,2021-11-04,5,898,2021-11-04T02:50:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:50:00.000000,10,2021-11-04T02:50:00Z,WeStCOMS2,5min,2021-11-04,5,898,2021-11-04T02:50:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T02:55:00.000000,11,2021-11-04T02:55:00Z,linnhe7,5min,2021-11-04,5,899,2021-11-04T02:55:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T02:55:00.000000,11,2021-11-04T02:55:00Z,WeStCOMS2,5min,2021-11-04,5,899,2021-11-04T02:55:00Z
linnhe7_20211104_0001.nc,20211104,1635994752,3,2021-11-04T02:59:12Z,linnhe7,1h,2021-11-04,59.7333333333333,97,2021-11-04T03:00:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:00:00.000000,12,2021-11-04T03:00:00Z,linnhe7,5min,2021-11-04,5,900,2021-11-04T03:00:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:00:00.000000,12,2021-11-04T03:00:00Z,WeStCOMS2,5min,2021-11-04,5,900,2021-11-04T03:00:00Z
westcoms2_20211104_0002.nc,20211104,2021-11-04T03:00:00.000000,3,2021-11-04T03:00:00Z,WeStCOMS2,1h,2021-11-04,60,75,2021-11-04T03:00:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:05:00.000000,13,2021-11-04T03:05:00Z,linnhe7,5min,2021-11-04,5,901,2021-11-04T03:05:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:05:00.000000,13,2021-11-04T03:05:00Z,WeStCOMS2,5min,2021-11-04,5,901,2021-11-04T03:05:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:10:00.000000,14,2021-11-04T03:10:00Z,linnhe7,5min,2021-11-04,5,902,2021-11-04T03:10:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:10:00.000000,14,2021-11-04T03:10:00Z,WeStCOMS2,5min,2021-11-04,5,902,2021-11-04T03:10:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:15:00.000000,15,2021-11-04T03:15:00Z,linnhe7,5min,2021-11-04,5,903,2021-11-04T03:15:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:15:00.000000,15,2021-11-04T03:15:00Z,WeStCOMS2,5min,2021-11-04,5,903,2021-11-04T03:15:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:20:00.000000,16,2021-11-04T03:20:00Z,linnhe7,5min,2021-11-04,5,904,2021-11-04T03:20:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:20:00.000000,16,2021-11-04T03:20:00Z,WeStCOMS2,5min,2021-11-04,5,904,2021-11-04T03:20:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:25:00.000000,17,2021-11-04T03:25:00Z,linnhe7,5min,2021-11-04,5,905,2021-11-04T03:25:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:25:00.000000,17,2021-11-04T03:25:00Z,WeStCOMS2,5min,2021-11-04,5,905,2021-11-04T03:25:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:30:00.000000,18,2021-11-04T03:30:00Z,linnhe7,5min,2021-11-04,5,906,2021-11-04T03:30:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:30:00.000000,18,2021-11-04T03:30:00Z,WeStCOMS2,5min,2021-11-04,5,906,2021-11-04T03:30:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:35:00.000000,19,2021-11-04T03:35:00Z,linnhe7,5min,2021-11-04,5,907,2021-11-04T03:35:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:35:00.000000,19,2021-11-04T03:35:00Z,WeStCOMS2,5min,2021-11-04,5,907,2021-11-04T03:35:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:40:00.000000,20,2021-11-04T03:40:00Z,linnhe7,5min,2021-11-04,5,908,2021-11-04T03:40:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:40:00.000000,20,2021-11-04T03:40:00Z,WeStCOMS2,5min,2021-11-04,5,908,2021-11-04T03:40:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:45:00.000000,21,2021-11-04T03:45:00Z,linnhe7,5min,2021-11-04,5,909,2021-11-04T03:45:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:45:00.000000,21,2021-11-04T03:45:00Z,WeStCOMS2,5min,2021-11-04,5,909,2021-11-04T03:45:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:50:00.000000,22,2021-11-04T03:50:00Z,linnhe7,5min,2021-11-04,5,910,2021-11-04T03:50:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:50:00.000000,22,2021-11-04T03:50:00Z,WeStCOMS2,5min,2021-11-04,5,910,2021-11-04T03:50:00Z
linnhe7_20211208_0014.nc,20211208,2021-11-04T03:55:00.000000,23,2021-11-04T03:55:00Z,linnhe7,5min,2021-11-04,5,911,2021-11-04T03:55:00Z
westcoms2_20211208_0038.nc,20211208,2021-11-04T03:55:00.000000,23,2021-11-04T03:55:00Z,WeStCOMS2,5min,2021-11-04,5,911,2021-11-04T03:55:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:00:00.000000,0,2021-11-04T04:00:00Z,linnhe7,5min,2021-11-04,5,912,2021-11-04T04:00:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:00:00.000000,0,2021-11-04T04:00:00Z,WeStCOMS2,5min,2021-11-04,5,912,2021-11-04T04:00:00Z
westcoms2_20211104_0002.nc,20211104,2021-11-04T04:00:00.000000,4,2021-11-04T04:00:00Z,WeStCOMS2,1h,2021-11-04,60,76,2021-11-04T04:00:00Z
linnhe7_20211104_0001.nc,20211104,1635998464,4,2021-11-04T04:01:04Z,linnhe7,1h,2021-11-04,61.8666666666667,98,2021-11-04T04:00:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:05:00.000000,1,2021-11-04T04:05:00Z,linnhe7,5min,2021-11-04,5,913,2021-11-04T04:05:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:05:00.000000,1,2021-11-04T04:05:00Z,WeStCOMS2,5min,2021-11-04,5,913,2021-11-04T04:05:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:10:00.000000,2,2021-11-04T04:10:00Z,linnhe7,5min,2021-11-04,5,914,2021-11-04T04:10:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:10:00.000000,2,2021-11-04T04:10:00Z,WeStCOMS2,5min,2021-11-04,5,914,2021-11-04T04:10:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:15:00.000000,3,2021-11-04T04:15:00Z,linnhe7,5min,2021-11-04,5,915,2021-11-04T04:15:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:15:00.000000,3,2021-11-04T04:15:00Z,WeStCOMS2,5min,2021-11-04,5,915,2021-11-04T04:15:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:20:00.000000,4,2021-11-04T04:20:00Z,linnhe7,5min,2021-11-04,5,916,2021-11-04T04:20:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:20:00.000000,4,2021-11-04T04:20:00Z,WeStCOMS2,5min,2021-11-04,5,916,2021-11-04T04:20:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:25:00.000000,5,2021-11-04T04:25:00Z,linnhe7,5min,2021-11-04,5,917,2021-11-04T04:25:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:25:00.000000,5,2021-11-04T04:25:00Z,WeStCOMS2,5min,2021-11-04,5,917,2021-11-04T04:25:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:30:00.000000,6,2021-11-04T04:30:00Z,linnhe7,5min,2021-11-04,5,918,2021-11-04T04:30:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:30:00.000000,6,2021-11-04T04:30:00Z,WeStCOMS2,5min,2021-11-04,5,918,2021-11-04T04:30:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:35:00.000000,7,2021-11-04T04:35:00Z,linnhe7,5min,2021-11-04,5,919,2021-11-04T04:35:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:35:00.000000,7,2021-11-04T04:35:00Z,WeStCOMS2,5min,2021-11-04,5,919,2021-11-04T04:35:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:40:00.000000,8,2021-11-04T04:40:00Z,linnhe7,5min,2021-11-04,5,920,2021-11-04T04:40:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:40:00.000000,8,2021-11-04T04:40:00Z,WeStCOMS2,5min,2021-11-04,5,920,2021-11-04T04:40:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:45:00.000000,9,2021-11-04T04:45:00Z,linnhe7,5min,2021-11-04,5,921,2021-11-04T04:45:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:45:00.000000,9,2021-11-04T04:45:00Z,WeStCOMS2,5min,2021-11-04,5,921,2021-11-04T04:45:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:50:00.000000,10,2021-11-04T04:50:00Z,linnhe7,5min,2021-11-04,5,922,2021-11-04T04:50:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:50:00.000000,10,2021-11-04T04:50:00Z,WeStCOMS2,5min,2021-11-04,5,922,2021-11-04T04:50:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T04:55:00.000000,11,2021-11-04T04:55:00Z,linnhe7,5min,2021-11-04,5,923,2021-11-04T04:55:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T04:55:00.000000,11,2021-11-04T04:55:00Z,WeStCOMS2,5min,2021-11-04,5,923,2021-11-04T04:55:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:00:00.000000,12,2021-11-04T05:00:00Z,linnhe7,5min,2021-11-04,5,924,2021-11-04T05:00:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:00:00.000000,12,2021-11-04T05:00:00Z,WeStCOMS2,5min,2021-11-04,5,924,2021-11-04T05:00:00Z
westcoms2_20211104_0002.nc,20211104,2021-11-04T05:00:00.000000,5,2021-11-04T05:00:00Z,WeStCOMS2,1h,2021-11-04,60,77,2021-11-04T05:00:00Z
linnhe7_20211104_0001.nc,20211104,1636002048,5,2021-11-04T05:00:48Z,linnhe7,1h,2021-11-04,59.7333333333333,99,2021-11-04T05:00:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:05:00.000000,13,2021-11-04T05:05:00Z,linnhe7,5min,2021-11-04,5,925,2021-11-04T05:05:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:05:00.000000,13,2021-11-04T05:05:00Z,WeStCOMS2,5min,2021-11-04,5,925,2021-11-04T05:05:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:10:00.000000,14,2021-11-04T05:10:00Z,linnhe7,5min,2021-11-04,5,926,2021-11-04T05:10:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:10:00.000000,14,2021-11-04T05:10:00Z,WeStCOMS2,5min,2021-11-04,5,926,2021-11-04T05:10:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:15:00.000000,15,2021-11-04T05:15:00Z,linnhe7,5min,2021-11-04,5,927,2021-11-04T05:15:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:15:00.000000,15,2021-11-04T05:15:00Z,WeStCOMS2,5min,2021-11-04,5,927,2021-11-04T05:15:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:20:00.000000,16,2021-11-04T05:20:00Z,linnhe7,5min,2021-11-04,5,928,2021-11-04T05:20:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:20:00.000000,16,2021-11-04T05:20:00Z,WeStCOMS2,5min,2021-11-04,5,928,2021-11-04T05:20:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:25:00.000000,17,2021-11-04T05:25:00Z,linnhe7,5min,2021-11-04,5,929,2021-11-04T05:25:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:25:00.000000,17,2021-11-04T05:25:00Z,WeStCOMS2,5min,2021-11-04,5,929,2021-11-04T05:25:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:30:00.000000,18,2021-11-04T05:30:00Z,linnhe7,5min,2021-11-04,5,930,2021-11-04T05:30:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:30:00.000000,18,2021-11-04T05:30:00Z,WeStCOMS2,5min,2021-11-04,5,930,2021-11-04T05:30:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:35:00.000000,19,2021-11-04T05:35:00Z,linnhe7,5min,2021-11-04,5,931,2021-11-04T05:35:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:35:00.000000,19,2021-11-04T05:35:00Z,WeStCOMS2,5min,2021-11-04,5,931,2021-11-04T05:35:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:40:00.000000,20,2021-11-04T05:40:00Z,linnhe7,5min,2021-11-04,5,932,2021-11-04T05:40:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:40:00.000000,20,2021-11-04T05:40:00Z,WeStCOMS2,5min,2021-11-04,5,932,2021-11-04T05:40:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:45:00.000000,21,2021-11-04T05:45:00Z,linnhe7,5min,2021-11-04,5,933,2021-11-04T05:45:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:45:00.000000,21,2021-11-04T05:45:00Z,WeStCOMS2,5min,2021-11-04,5,933,2021-11-04T05:45:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:50:00.000000,22,2021-11-04T05:50:00Z,linnhe7,5min,2021-11-04,5,934,2021-11-04T05:50:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:50:00.000000,22,2021-11-04T05:50:00Z,WeStCOMS2,5min,2021-11-04,5,934,2021-11-04T05:50:00Z
linnhe7_20211209_0015.nc,20211209,2021-11-04T05:55:00.000000,23,2021-11-04T05:55:00Z,linnhe7,5min,2021-11-04,5,935,2021-11-04T05:55:00Z
westcoms2_20211209_0039.nc,20211209,2021-11-04T05:55:00.000000,23,2021-11-04T05:55:00Z,WeStCOMS2,5min,2021-11-04,5,935,2021-11-04T05:55:00Z
linnhe7_20211210_0016.nc,20211210,2021-11-04T06:00:00.000000,0,2021-11-04T06:00:00Z,linnhe7,5min,2021-11-04,5,936,2021-11-04T06:00:00Z
westcoms2_20211210_0040.nc,20211210,2021-11-04T06:00:00.000000,0,2021-11-04T06:00:00Z,WeStCOMS2,5min,2021-11-04,5,936,2021-11-04T06:00:00Z
westcoms2_20211104_0002.nc,20211104,2021-11-04T06:00:00.000000,6,2021-11-04T06:00:00Z,WeStCOMS2,1h,2021-11-04,60,78,2021-11-04T06:00:00Z
linnhe7_20211104_0001.nc,20211104,1636005632,6,2021-11-04T06:00:32Z,linnhe7,1h,2021-11-04,59.7333333333333,100,2021-11-04T06:00:00Z
linnhe7_20211210_0016.nc,20211210,2021-11-04T06:05:00.000000,1,2021-11-04T06:05:00Z,linnhe7,5min,2021-11-04,5,937,2021-11-04T06:05:00Z
westcoms2_20211210_0040.nc,20211210,2021-11-04T06:05:00.000000,1,2021-11-04T06:05:00Z,WeStCOMS2,5min,2021-11-04,5,937,2021-11-04T06:05:00Z
linnhe7_20211210_0016.nc,20211210,2021-11-04T06:10:00.000000,2,2021-11-04T06:10:00Z,linnhe7,5min,2021-11-04,5,938,2021-11-04T06:10:00Z
westcoms2_20211210_0040.nc,20211210,2021-11-04T06:10:00.000000,2,2021-11-04T06:10:00Z,WeStCOMS2,5min,2021-11-04,5,938,2021-11-04T06:10:00Z
linnhe7_20211210_0016.nc,20211210,2021-11-04T06:15:00.000000,3,2021-11-04T06:15:00Z,linnhe7,5min,2021-11-04,5,939,2021-11-04T06:15:00Z
westcoms2_20211210_0040.nc,20211210,2021-11-04T06:15:00.000000,3,2021-11-04T06:15:00Z,WeStCOMS2,5min,2021-11-04,5,939,2021-11-04T06:15:00Z
linnhe7_20211210_0016.nc,20211210,2021-11-04T06:20:00.000000,4,2021-11-04T06:20:00Z,linnhe7,5min,2021-11-04,5,940,2021-11-04T06:20:00Z
