i,area,depth,trinode_1,trinode_2,trinode_3,lochRegion
"175982",6721.232421875,36.4081497192383,"99219","99196","99221","4"
"175983",8622.818359375,30.6983642578125,"99196","99197","99221","4"
"175984",9028.14501953125,24.9298038482666,"99222","99221","99197","4"
"175985",15759.1372070313,18.9850368499756,"99222","99197","99198","4"
"175986",16552.9990234375,25.4956665039063,"99222","99198","99223","4"
"175987",11838.751953125,49.2222442626953,"99198","99199","99223","4"
"175988",13415.3564453125,75.0655212402344,"99224","99223","99199","4"
"175989",12588.3793945313,92.6477737426758,"99224","99199","99200","4"
"175990",14003.5942382813,93.1031646728516,"99224","99200","99201","4"
"175991",14706.302734375,94.3611145019531,"99224","99201","99225","4"
"175992",13568.7021484375,91.440299987793,"99225","99201","99226","4"
"175993",14131.970703125,83.4955978393555,"99202","99226","99201","4"
"175994",14256.3193359375,71.6084365844727,"99202","99227","99226","4"
"175995",14218.5366210938,58.219181060791,"99202","99203","99227","4"
"175996",14151.3393554688,43.7023696899414,"99203","99228","99227","4"
"175997",13315.2294921875,31.4021854400635,"99204","99228","99203","4"
"175998",13610.302734375,21.6585369110107,"99204","99229","99228","4"
"175999",17739.6362304688,15.5184316635132,"99204","99205","99229","4"
"176000",20658.8432617188,11.9173755645752,"99230","99229","99205","4"
"176001",12874.0341796875,9.14411449432373,"99231","99230","99205","4"
"176002",16610.34375,8.80565357208252,"99231","99205","99206","4"
"176003",3685.13818359375,5.6858172416687,"99232","99209","99210","1"
"176004",3693.1552734375,5.22959470748901,"99232","99210","99233","1"
"176005",4906.17578125,6.05014753341675,"99233","99210","99234","1"
"176006",3796.435546875,7.50608921051025,"99210","99211","99234","1"
"176007",3865.5517578125,8.68301391601563,"99211","99212","99234","1"
"176008",5523.7412109375,9.61500453948975,"99212","99235","99234","1"
"176009",4242.4716796875,8.93074417114258,"99236","99235","99212","1"
"176010",5469.3447265625,6.51226282119751,"99236","99212","99213","1"
"176011",2913.16259765625,4.65391826629639,"99236","99213","99237","1"
"176018",6601.29638671875,23.7620296478271,"99220","99218","99242","4"
"176019",7102.6240234375,29.2624435424805,"99242","99218","99243","4"
"176020",5749.51953125,34.6941833496094,"99219","99243","99218","4"
"176021",7494.58154296875,34.7712669372559,"99219","99221","99243","4"
"176022",5742.2490234375,16.7550106048584,"99220","99242","99244","4"
"176023",8249.2705078125,30.2231922149658,"99221","99245","99243","4"
"176024",8971.5908203125,26.0915145874023,"99222","99245","99221","4"
"176025",9431.818359375,17.6415557861328,"99222","99246","99245","4"
"176026",13201.8500976563,12.1811361312866,"99222","99247","99246","4"
"176027",15527.0073242188,23.4464817047119,"99222","99223","99247","4"
"176028",15730.6831054688,38.0514450073242,"99223","99248","99247","4"
"176029",13922.0092773438,65.9439086914063,"99224","99248","99223","4"
"176030",10257.7260742188,76.5934677124023,"99224","99249","99248","4"
"176031",12840.203125,87.9566650390625,"99224","99225","99249","4"
"176032",12743.3100585938,89.0180892944336,"99249","99225","99250","4"
"176033",12062.3969726563,96.3975219726563,"99251","99250","99225","4"
"176034",14030.810546875,92.4152908325195,"99251","99225","99226","4"
"176035",13918.80859375,82.5783996582031,"99251","99226","99252","4"
"176036",14566.9907226563,69.7162551879883,"99252","99226","99227","4"
"176037",14802.7963867188,56.7295417785645,"99253","99252","99227","4"
"176038",14944.6499023438,44.1049118041992,"99253","99227","99228","4"
"176039",14113.5825195313,32.392017364502,"99253","99228","99254","4"
"176040",12242.9267578125,22.2458248138428,"99228","99229","99254","4"
"176041",12187.857421875,16.4507179260254,"99255","99254","99229","4"
"176042",12086.671875,12.2623729705811,"99255","99229","99230","4"
"176043",12373.8510742188,11.1398887634277,"99255","99230","99256","4"
"176044",16459.1030273438,9.13009071350098,"99256","99230","99257","4"
"176045",14432.9907226563,7.47931385040283,"99231","99257","99230","4"
"176046",3952.75732421875,5.69890117645264,"99258","99233","99234","1"
"176047",3972.31982421875,8.08683395385742,"99258","99234","99235","1"
"176048",5178.43115234375,7.4581732749939,"99258","99235","99259","1"
"176049",4272.490234375,9.27727603912354,"99260","99259","99235","1"
"176050",3453.544921875,9.22167682647705,"99236","99260","99235","1"
"176051",3766.9775390625,6.88063669204712,"99260","99236","99261","1"
"176052",3009.7919921875,4.73135948181152,"99236","99237","99261","1"
"176053",3140.927734375,4.88252067565918,"99262","99261","99237","1"
"176062",6957.083984375,18.2122402191162,"99244","99242","99269","4"
"176063",7181.3642578125,20.9909591674805,"99270","99269","99242","4"
"176064",8371.751953125,25.034143447876,"99270","99242","99243","4"
"176065",9009.2431640625,25.9178085327148,"99270","99243","99245","4"
"176066",5652.56640625,13.8012094497681,"99271","99244","99269","4"
"176067",8586.11279296875,18.3086757659912,"99270","99245","99272","4"
"176068",6051.673828125,14.164098739624,"99245","99246","99272","4"
"176069",11773.5122070313,7.80643939971924,"99246","99247","99273","4"
"176070",12229.943359375,8.97696304321289,"99274","99273","99247","4"
"176071",12790.7578125,27.9566249847412,"99274","99247","99248","4"
"176072",10165.0834960938,32.965160369873,"99274","99248","99275","4"
"176073",10164.6806640625,53.7095413208008,"99249","99275","99248","4"
"176074",10215.3955078125,45.9903755187988,"99276","99275","99249","4"
"176075",11857.9438476563,69.9357223510742,"99276","99249","99250","4"
"176076",12092.5356445313,60.7100524902344,"99276","99250","99277","4"
"176077",12092.46875,83.4190521240234,"99278","99277","99250","4"
"176078",12046.3701171875,100.02416229248,"99251","99278","99250","4"
"176079",13387.8271484375,98.9549026489258,"99251","99279","99278","4"
"176080",14737.888671875,85.4913787841797,"99251","99252","99279","4"
"176081",14371.4501953125,74.3039627075195,"99279","99252","99280","4"
"176082",15224.9497070313,58.4042739868164,"99253","99280","99252","4"
"176083",13788.6557617188,50.6153907775879,"99253","99281","99280","4"
"176084",11807.1938476563,41.3584632873535,"99253","99282","99281","4"
"176085",12011.6469726563,33.5979843139648,"99253","99254","99282","4"
"176086",9752.7392578125,25.5892868041992,"99254","99283","99282","4"
"176087",9297.00537109375,18.5882091522217,"99255","99283","99254","4"
"176088",8381.0693359375,16.5454158782959,"99255","99284","99283","4"
"176089",10865.2099609375,13.2854404449463,"99255","99256","99284","4"
"176090",9301.2822265625,13.1882638931274,"99256","99285","99284","4"
"176091",11512.6298828125,10.2522315979004,"99286","99285","99256","4"
"176092",10768.2744140625,8.33960914611816,"99286","99256","99257","4"
"176093",4733.4228515625,6.2795844078064,"99287","99288","99259","1"
"176094",4929.72802734375,8.84426593780518,"99287","99259","99260","1"
"176095",4523.38623046875,8.86334705352783,"99287","99260","99261","1"
"176096",7623.64892578125,6.88849258422852,"99287","99261","99289","1"
"176097",3910.22900390625,5.05694341659546,"99262","99289","99261","1"
"176098",6357.201171875,5.34441518783569,"99290","99289","99262","1"
"176108",6520.9755859375,13.0288581848145,"99271","99269","99297","4"
"176109",7615.5869140625,14.3506965637207,"99269","99298","99297","4"
"176110",6976.974609375,17.9017658233643,"99270","99298","99269","4"
"176111",9757.87646484375,14.1803531646729,"99270","99299","99298","4"
"176112",9474.41748046875,12.8967084884644,"99270","99272","99299","4"
"176113",9292.10400390625,15.0532827377319,"99274","99275","99300","4"
"176114",9293.36962890625,19.2896270751953,"99300","99275","99301","4"
"176115",9333.134765625,29.4823398590088,"99276","99301","99275","4"
"176116",11826.802734375,36.7070274353027,"99276","99277","99301","4"
"176117",11843.044921875,32.5786209106445,"99301","99277","99302","4"
"176118",11847.9970703125,48.506031036377,"99303","99302","99277","4"
"176119",12128.0615234375,75.3434371948242,"99303","99277","99278","4"
"176120",13234.9584960938,94.0207214355469,"99303","99278","99304","4"
"176121",13234.470703125,101.027084350586,"99304","99278","99279","4"
"176122",13180.8623046875,91.834228515625,"99305","99304","99279","4"
"176123",14548.458984375,78.5746383666992,"99305","99279","99280","4"
"176124",13540.876953125,65.9963531494141,"99305","99280","99306","4"
"176125",12277.16015625,53.9367980957031,"99281","99306","99280","4"
"176126",11530.7841796875,46.9562034606934,"99307","99306","99281","4"
"176127",9552.77880859375,41.1152877807617,"99307","99281","99308","4"
"176128",9566.18310546875,38.8389549255371,"99282","99308","99281","4"
"176129",7318.43017578125,33.9484367370605,"99309","99308","99282","4"
"176130",7622.373046875,28.4592437744141,"99309","99282","99283","4"
"176131",6292.6162109375,25.1739368438721,"99309","99283","99310","4"
"176132",8233.2109375,20.2611865997314,"99284","99310","99283","4"
"176133",7341.505859375,19.9503421783447,"99311","99310","99284","4"
"176134",9093.880859375,16.1373958587646,"99311","99284","99285","4"
"176135",7906.6484375,16.0891876220703,"99311","99285","99312","4"
"176136",7969.90380859375,13.1922483444214,"99313","99312","99285","4"
"176137",9669.93701171875,10.3044242858887,"99286","99313","99285","4"
"176138",7987.8046875,8.23963832855225,"99286","99314","99313","4"
"176139",4103.2724609375,5.89601182937622,"99287","99315","99288","1"
"176140",5688.43994140625,7.56332397460938,"99287","99316","99315","1"
"176141",7566.43798828125,8.09409141540527,"99287","99289","99316","1"
"176142",8674.14697265625,3.56952381134033,"99318","99288","99317","1"
"176143",5648.50927734375,3.73032522201538,"99317","99288","99315","1"
"176144",6725.82275390625,6.45388221740723,"99289","99319","99316","1"
"176145",6594.4560546875,5.53575611114502,"99290","99319","99289","1"
"176146",6512.27392578125,5.83086347579956,"99290","99320","99319","1"
"176153",7025.83447265625,11.4438629150391,"99325","99297","99298","4"
"176154",6617.31591796875,15.0773420333862,"99325","99298","99326","4"
"176155",8536.95556640625,14.2627630233765,"99326","99298","99299","4"
"176156",8010.14892578125,12.4619960784912,"99327","99326","99299","4"
"176157",9285.6982421875,14.3617181777954,"99328","99300","99301","4"
"176158",11864.96484375,20.4260234832764,"99328","99301","99302","4"
"176159",11582.90234375,15.6513795852661,"99328","99302","99329","4"
"176160",11584.4921875,25.0502586364746,"99302","99330","99329","4"
"176161",11563.951171875,45.7523155212402,"99303","99330","99302","4"
"176162",9404.2265625,49.1438369750977,"99303","99331","99330","4"
"176163",9284.078125,62.0387535095215,"99303","99332","99331","4"
"176164",15175.2846679688,83.1189804077148,"99303","99304","99332","4"
"176165",15179.6733398438,92.3065643310547,"99304","99333","99332","4"
"176166",15159.4970703125,94.0154571533203,"99305","99333","99304","4"
"176167",11328.099609375,83.4283599853516,"99305","99334","99333","4"
"176168",12776.6293945313,68.6688537597656,"99305","99306","99334","4"
"176169",12605.2592773438,56.7764854431152,"99306","99335","99334","4"
"176170",11045.80078125,47.1233940124512,"99307","99335","99306","4"
"176171",9317.33203125,41.0306358337402,"99307","99336","99335","4"
"176172",9033.2412109375,37.2953109741211,"99307","99337","99336","4"
"176173",8769.7939453125,37.5471496582031,"99307","99308","99337","4"
"176174",7966.576171875,34.4516830444336,"99338","99337","99308","4"
"176175",6801.48193359375,33.1292991638184,"99309","99338","99308","4"
"176176",6267.1376953125,28.7725448608398,"99309","99310","99338","4"
"176177",6967.26611328125,27.5505065917969,"99339","99338","99310","4"
"176178",7161.751953125,23.6410541534424,"99311","99339","99310","4"
"176179",7041.35400390625,22.9588260650635,"99311","99340","99339","4"
"176180",7879.46533203125,19.2199058532715,"99311","99312","99340","4"
"176181",7117.17919921875,18.4472332000732,"99312","99341","99340","4"
"176182",8215.01904296875,16.1871166229248,"99342","99341","99312","4"
"176183",8107.58837890625,14.0628499984741,"99342","99312","99313","4"
"176184",6774.7451171875,12.8768692016602,"99342","99313","99343","4"
"176185",7112.8330078125,9.941481590271,"99343","99313","99314","4"
"176186",4594.01611328125,8.49584865570068,"99344","99343","99314","4"
"176187",5220.595703125,3.08851790428162,"99345","99317","99315","1"
"176188",5255.41259765625,2.999187707901,"99345","99315","99346","1"
"176189",6410.11376953125,5.30830669403076,"99315","99316","99346","1"
"176190",6402.4072265625,6.96966886520386,"99347","99346","99316","1"
"176191",7323.73974609375,7.58447694778442,"99347","99316","99319","1"
"176192",9917.689453125,3.75946927070618,"99318","99317","99348","1"
"176193",9207.26220703125,4.19374513626099,"99348","99317","99349","1"
"176194",6025.916015625,3.36199235916138,"99345","99349","99317","1"
"176195",7475.48388671875,6.8649263381958,"99347","99319","99350","1"
"176196",8417.412109375,6.02943849563599,"99320","99350","99319","1"
"176197",8384.90234375,6.5063853263855,"99351","99350","99320","1"
"176204",7989.30322265625,13.1014175415039,"99356","99325","99326","4"
"176205",8362.33544921875,11.9251804351807,"99327","99356","99326","4"
"176206",11604.369140625,19.1964855194092,"99357","99329","99330","4"
"176207",7155.009765625,23.5031223297119,"99357","99330","99358","4"
"176208",7811.482421875,32.748420715332,"99358","99330","99331","4"
"176209",10057.947265625,28.415470123291,"99359","99358","99331","4"
"176210",9283.54150390625,37.1922149658203,"99359","99331","99360","4"
"176211",9285.251953125,54.4200820922852,"99331","99332","99360","4"
"176212",9288.52685546875,67.6841659545898,"99361","99360","99332","4"
"176213",15179.6733398438,84.4904251098633,"99361","99332","99333","4"
"176214",11349.9565429688,88.1021118164063,"99361","99333","99362","4"
"176215",11328.099609375,85.3311462402344,"99362","99333","99334","4"
"176216",11379.494140625,70.4998626708984,"99363","99362","99334","4"
"176217",12140.908203125,56.7047004699707,"99363","99334","99335","4"
"176218",9711.20361328125,46.4414672851563,"99363","99335","99364","4"
"176219",9251.2314453125,40.4204940795898,"99336","99364","99335","4"
"176220",9458.9208984375,34.2679901123047,"99365","99364","99336","4"
"176221",8358.16552734375,30.33327293396,"99365","99336","99366","4"
"176222",8385.51513671875,32.7504463195801,"99366","99336","99337","4"
"176223",7746.99658203125,30.0704021453857,"99367","99366","99337","4"
"176224",7578.9462890625,31.5197944641113,"99367","99337","99338","4"
"176225",6875.23291015625,28.9753723144531,"99367","99338","99339","4"
"176226",7118.76513671875,25.9432125091553,"99367","99339","99368","4"
"176227",6937.51904296875,23.8361186981201,"99368","99339","99340","4"
"176228",7116.724609375,20.4480247497559,"99369","99368","99340","4"
"176229",7574.5048828125,18.798059463501,"99369","99340","99341","4"
"176230",6770.51708984375,15.6110153198242,"99369","99341","99370","4"
"176231",7191.99169921875,14.0756721496582,"99341","99371","99370","4"
"176232",6671.73486328125,15.0026006698608,"99342","99371","99341","4"
"176233",7071.8779296875,12.4406585693359,"99342","99372","99371","4"
"176234",7314.921875,12.6685762405396,"99342","99373","99372","4"
"176235",7308.35693359375,13.3240995407104,"99342","99343","99373","4"
"176236",5624.13916015625,10.7173185348511,"99373","99343","99374","4"
"176237",4962.35888671875,8.82445526123047,"99344","99374","99343","4"
"176238",7219.12890625,2.98263549804688,"99345","99375","99349","1"
"176239",6391.8046875,2.76482725143433,"99345","99346","99375","1"
"176240",7806.1015625,5.45615816116333,"99375","99346","99376","1"
"176241",7460.09765625,7.35188055038452,"99347","99376","99346","1"
"176242",8134.06640625,7.56295251846313,"99347","99377","99376","1"
"176243",6606.44970703125,6.46118974685669,"99347","99350","99377","1"
"176244",9519.666015625,4.02430057525635,"99378","99348","99349","1"
"176245",11552.39453125,3.78640937805176,"99378","99349","99379","1"
"176246",9381.953125,3.57649731636047,"99375","99379","99349","1"
"176247",7130.431640625,6.10637092590332,"99350","99380","99377","1"
"176248",6668.5986328125,6.98705387115479,"99351","99380","99350","1"
"176249",9267.265625,7.77972173690796,"99351","99381","99380","1"
"176257",7601.11767578125,14.3294706344604,"99357","99358","99387","4"
"176258",7994.0068359375,12.9867839813232,"99387","99358","99388","4"
"176259",9010.763671875,17.8274841308594,"99359","99388","99358","4"
"176260",7708.83740234375,18.4132308959961,"99359","99389","99388","4"
"176261",6350.17724609375,32.4305267333984,"99359","99360","99389","4"
"176262",8405.84912109375,39.9121589660645,"99360","99390","99389","4"
"176263",8124.18212890625,57.9379348754883,"99361","99390","99360","4"
"176264",9496.671875,65.0147857666016,"99361","99391","99390","4"
"176265",10308.6791992188,78.1876678466797,"99361","99392","99391","4"
"176266",10912.767578125,83.8373336791992,"99361","99362","99392","4"
"176267",10912.205078125,78.7420654296875,"99393","99392","99362","4"
"176268",10912.205078125,68.1755599975586,"99363","99393","99362","4"
"176269",8839.00390625,52.9792366027832,"99363","99394","99393","4"
"176270",8919.92138671875,45.0403060913086,"99363","99364","99394","4"
"176271",8919.92138671875,36.8225250244141,"99364","99395","99394","4"
"176272",8921.26708984375,32.0711822509766,"99365","99395","99364","4"
"176273",6977.22412109375,26.9046287536621,"99365","99396","99395","4"
"176274",7193.80908203125,23.2636947631836,"99365","99397","99396","4"
"176275",8366.544921875,24.4955310821533,"99365","99366","99397","4"
"176276",7543.990234375,22.3920936584473,"99366","99398","99397","4"
"176277",7896.25634765625,25.5497894287109,"99367","99398","99366","4"
"176278",6883.91015625,23.9670219421387,"99367","99368","99398","4"
"176279",7405.349609375,19.7835903167725,"99399","99398","99368","4"
"176280",6995.40771484375,18.3716850280762,"99369","99399","99368","4"
"176281",7520.19287109375,15.2579584121704,"99369","99400","99399","4"
"176282",7629.94140625,14.147253036499,"99369","99370","99400","4"
"176283",7326.66015625,12.4222011566162,"99401","99400","99370","4"
"176284",6707.31005859375,11.3324546813965,"99402","99401","99370","4"
"176285",5627.255859375,11.5221633911133,"99402","99370","99371","4"
"176286",5675.0361328125,10.302809715271,"99402","99371","99403","4"
"176287",6312.7705078125,10.294376373291,"99371","99372","99403","4"
"176288",6470.05615234375,8.5358829498291,"99404","99403","99372","4"
"176289",7508.56201171875,7.9678430557251,"99404","99372","99405","4"
"176290",6277.9755859375,9.95425415039063,"99372","99373","99405","4"
"176291",6573.07275390625,9.14304161071777,"99406","99405","99373","4"
"176292",5974.26318359375,9.25058269500732,"99406","99373","99374","4"
"176293",9211.5859375,6.0834846496582,"99407","99379","99375","1"
"176294",9030.76953125,8.18095302581787,"99407","99375","99376","1"
"176295",9899.474609375,9.8853120803833,"99407","99376","99408","1"
"176296",8895.63818359375,7.37158823013306,"99377","99408","99376","1"
"176297",9155.0283203125,6.10727691650391,"99409","99408","99377","1"
"176298",8123.9619140625,5.94382238388062,"99409","99377","99380","1"
"176299",12362.8994140625,3.86591768264771,"99378","99379","99410","1"
"176300",10474.314453125,6.27022171020508,"99411","99410","99379","1"
"176301",10170.46484375,8.69770050048828,"99407","99411","99379","1"
"176302",8329.529296875,7.42068386077881,"99409","99380","99412","1"
"176303",8976.306640625,8.37590026855469,"99381","99412","99380","1"
"176304",7178.8466796875,9.10066318511963,"99413","99412","99381","1"
"176312",8014.75244140625,12.2736968994141,"99418","99388","99389","4"
"176313",8754.62158203125,16.7357769012451,"99419","99418","99389","4"
"176314",9925.79345703125,30.3569431304932,"99419","99389","99390","4"
"176315",15477.7001953125,37.7606964111328,"99419","99390","99420","4"
"176316",9499.5458984375,54.3927612304688,"99390","99391","99420","4"
"176317",9496.15185546875,61.7213363647461,"99421","99420","99391","4"
"176318",10322.8598632813,73.8049850463867,"99421","99391","99422","4"
"176319",10308.6791992188,79.6492919921875,"99392","99422","99391","4"
"176320",10357.1669921875,81.7331466674805,"99423","99422","99392","4"
"176321",10943.740234375,75.1762466430664,"99423","99392","99393","4"
"176322",8860.7646484375,64.0845260620117,"99423","99393","99424","4"
"176323",8863.86572265625,52.4540214538574,"99424","99393","99394","4"
"176324",8863.86572265625,42.1736297607422,"99425","99424","99394","4"
"176325",8942.39794921875,34.4810638427734,"99425","99394","99395","4"
"176326",6999.65673828125,29.3919448852539,"99425","99395","99426","4"
"176327",6997.65576171875,26.5668525695801,"99395","99396","99426","4"
"176328",7001.72412109375,23.9275951385498,"99427","99426","99396","4"
"176329",6797.36279296875,21.4479637145996,"99427","99396","99428","4"
"176330",7309.640625,20.4462871551514,"99397","99428","99396","4"
"176331",6833.6259765625,17.2632331848145,"99429","99428","99397","4"
"176332",7423.8212890625,17.9772052764893,"99429","99397","99398","4"
"176333",6623.865234375,16.9514675140381,"99429","99398","99399","4"
"176334",7117.5,13.6696100234985,"99429","99399","99430","4"
"176335",6904.1630859375,13.3880062103271,"99430","99399","99400","4"
"176336",7629.1357421875,10.8366241455078,"99431","99430","99400","4"
"176337",8071.4755859375,10.9815254211426,"99431","99400","99401","4"
"176338",7798.59765625,9.47909259796143,"99431","99401","99432","4"
"176339",7002.443359375,10.1620836257935,"99432","99401","99433","4"
"176340",6440.384765625,10.5747709274292,"99402","99433","99401","4"
"176341",5369.783203125,9.79676246643066,"99402","99403","99433","4"
"176342",7894.64306640625,8.58078384399414,"99434","99433","99403","4"
"176343",6737.3994140625,7.32833766937256,"99404","99434","99403","4"
"176344",11195.923828125,14.3413324356079,"99407","99435","99411","1"
"176345",10896.6767578125,13.4314746856689,"99407","99408","99435","1"
"176346",10458.5864257813,12.0839052200317,"99408","99436","99435","1"
"176347",9895.87890625,7.27343034744263,"99409","99436","99408","1"
"176348",9359.775390625,6.95536470413208,"99409","99437","99436","1"
"176349",8571.400390625,7.26607275009155,"99409","99412","99437","1"
"176350",9349.37939453125,7.25874757766724,"99438","99410","99411","1"
"176351",10621.0126953125,12.1136445999146,"99438","99411","99439","1"
"176352",11127.4365234375,16.7687511444092,"99435","99439","99411","1"
"176353",8427.076171875,8.69611930847168,"99412","99440","99437","1"
"176354",8645.4228515625,9.57549285888672,"99413","99440","99412","1"
"176355",8308.30078125,10.2138519287109,"99413","99441","99440","1"
"176363",6603.27685546875,11.5001544952393,"99419","99447","99418","4"
"176364",8915.54736328125,15.5562715530396,"99419","99448","99447","4"
"176365",10865.0244140625,28.1956481933594,"99419","99420","99448","4"
"176366",11231.4575195313,35.7368316650391,"99420","99449","99448","4"
"176367",8852.6181640625,52.6304550170898,"99421","99449","99420","4"
"176368",11771.271484375,53.7483825683594,"99421","99450","99449","4"
"176369",9758.7763671875,65.5289154052734,"99421","99451","99450","4"
"176370",8328.9375,76.4946365356445,"99421","99422","99451","4"
"176371",8324.6376953125,80.2158050537109,"99422","99452","99451","4"
"176372",8326.6630859375,79.6100082397461,"99423","99452","99422","4"
"176373",8776.798828125,69.1264572143555,"99423","99453","99452","4"
"176374",7969.55078125,60.1578712463379,"99423","99424","99453","4"
"176375",7972.07763671875,44.6395797729492,"99453","99424","99454","4"
"176376",7974.93212890625,38.2858390808105,"99425","99454","99424","4"
"176377",7429.67236328125,27.8529396057129,"99425","99455","99454","4"
"176378",6675.94384765625,26.651611328125,"99425","99426","99455","4"
"176379",6673.04931640625,21.5030136108398,"99455","99426","99456","4"
"176380",6675.62646484375,21.6040897369385,"99427","99456","99426","4"
"176381",5205.73291015625,18.4802131652832,"99427","99457","99456","4"
"176382",4424.97607421875,18.8731670379639,"99427","99458","99457","4"
"176383",5111.60791015625,19.5174140930176,"99427","99428","99458","4"
"176384",5157.07568359375,16.9194297790527,"99428","99459","99458","4"
"176385",5783.51318359375,15.6669254302979,"99429","99459","99428","4"
"176386",5993.837890625,13.0990390777588,"99429","99430","99459","4"
"176387",6013.99951171875,11.838415145874,"99459","99430","99460","4"
"176388",6803.24853515625,9.85760402679443,"99431","99460","99430","4"
"176389",6642.537109375,8.99410343170166,"99431","99461","99460","4"
"176390",7108.20703125,8.07319068908691,"99431","99462","99461","4"
"176391",6931.595703125,8.21006011962891,"99431","99432","99462","4"
"176392",6519.9423828125,7.50633192062378,"99462","99432","99463","4"
"176393",5487.40576171875,7.12466907501221,"99464","99463","99432","4"
"176394",6036.28369140625,8.51138877868652,"99464","99432","99433","4"
"176395",5869.04541015625,7.70809698104858,"99464","99433","99434","4"
"176396",12760.5986328125,22.9282302856445,"99465","99439","99435","1"
"176397",11789.2529296875,19.1532421112061,"99465","99435","99436","1"
"176398",10648.8193359375,18.0762767791748,"99465","99436","99466","1"
"176399",8906.0830078125,10.6888742446899,"99437","99466","99436","1"
"176400",8986.6650390625,10.8189544677734,"99467","99466","99437","1"
"176401",8199.72265625,8.51549243927002,"99467","99437","99440","1"
"176402",9152.5068359375,10.4879007339478,"99438","99439","99468","1"
"176403",9905.79541015625,16.6813983917236,"99468","99439","99469","1"
"176404",11213.875,24.4666213989258,"99465","99469","99439","1"
"176405",8244.21240234375,9.69050979614258,"99467","99440","99470","1"
"176406",8077.02978515625,10.5094957351685,"99470","99440","99441","1"
"176407",7610.60693359375,10.5548706054688,"99471","99470","99441","1"
"176416",9443.802734375,11.331151008606,"99477","99447","99448","4"
"176417",9999.9580078125,11.3856153488159,"99478","99477","99448","4"
"176418",10544.2529296875,23.1519184112549,"99478","99448","99449","4"
"176419",9108.28125,26.9549560546875,"99478","99449","99479","4"
"176420",10515.2578125,40.6577987670898,"99479","99449","99450","4"
"176421",19752.9506835938,39.0255737304688,"99480","99479","99450","4"
"176422",10317.46484375,47.0342330932617,"99480","99450","99481","4"
"176423",10596.9638671875,60.4469871520996,"99451","99481","99450","4"
"176424",9510.32373046875,67.7209091186523,"99482","99481","99451","4"
"176425",8356.6640625,76.5240097045898,"99482","99451","99452","4"
"176426",8807.2822265625,69.702522277832,"99482","99452","99483","4"
"176427",8808.71484375,62.9107666015625,"99452","99453","99483","4"
"176428",8803.634765625,46.909122467041,"99484","99483","99453","4"
"176429",7996.30712890625,37.6065254211426,"99484","99453","99454","4"
"176430",7416.61572265625,27.3907890319824,"99484","99454","99485","4"
"176431",7426.95068359375,23.99094581604,"99455","99485","99454","4"
"176432",7425.66357421875,17.9893932342529,"99486","99485","99455","4"
"176433",6673.80419921875,16.7027893066406,"99486","99455","99456","4"
"176434",5208.83203125,13.0444917678833,"99486","99456","99487","4"
"176435",5206.615234375,14.7208404541016,"99457","99487","99456","4"
"176436",5239.45263671875,12.8351192474365,"99488","99487","99457","4"
"176437",4452.36474609375,13.6318759918213,"99488","99457","99489","4"
"176438",4451.86474609375,15.910551071167,"99457","99458","99489","4"
"176439",4450.7509765625,14.6863317489624,"99490","99489","99458","4"
"176440",4861.84521484375,15.0509643554688,"99490","99458","99459","4"
"176441",4588.57568359375,12.5378360748291,"99490","99459","99460","4"
"176442",5065.2080078125,11.3327283859253,"99490","99460","99491","4"
"176443",5663.20068359375,9.76980686187744,"99460","99461","99491","4"
"176444",5045.18310546875,8.65785980224609,"99492","99491","99461","4"
"176445",7713.650390625,7.31375455856323,"99492","99461","99493","4"
"176446",7481.30859375,7.50478982925415,"99461","99462","99493","4"
"176447",7219.0576171875,6.85518646240234,"99494","99493","99462","4"
"176448",5523.88818359375,6.71985912322998,"99494","99462","99463","4"
"176449",11932.9921875,28.0794429779053,"99465","99495","99469","1"
"176450",11230.1323242188,29.6348495483398,"99465","99496","99495","1"
"176451",10144.4663085938,25.2738094329834,"99465","99466","99496","1"
"176452",9211.12841796875,21.2794075012207,"99497","99496","99466","1"
"176453",8034.59228515625,14.2119560241699,"99467","99497","99466","1"
"176454",8250.95068359375,11.2626247406006,"99467","99498","99497","1"
"176455",7741.27880859375,9.04464149475098,"99467","99470","99498","1"
"176456",9399.10595703125,12.5932893753052,"99499","99468","99469","1"
"176457",9287.3525390625,14.888858795166,"99499","99469","99500","1"
"176458",11212.4868164063,22.5897884368896,"99495","99500","99469","1"
"176459",8101.8388671875,9.59617233276367,"99501","99498","99470","1"
"176460",7071.7099609375,10.2874155044556,"99471","99501","99470","1"
"176461",7964.57421875,9.93387222290039,"99471","99502","99501","1"
"176468",8554.67724609375,8.09603786468506,"99478","99507","99477","4"
"176469",7821.4609375,9.19795227050781,"99478","99508","99507","4"
"176470",6305.72998046875,16.2905673980713,"99478","99479","99508","4"
"176471",7025.9697265625,18.9511699676514,"99509","99508","99479","4"
"176472",10475.724609375,26.6411018371582,"99479","99510","99509","4"
"176473",14309.8330078125,33.7063980102539,"99480","99510","99479","4"
"176474",10361.96484375,34.1785163879395,"99480","99511","99510","4"
"176475",10677.2861328125,34.2108573913574,"99480","99512","99511","4"
"176476",8454.265625,39.7678298950195,"99480","99513","99512","4"
"176477",9142.9306640625,46.3392181396484,"99480","99481","99513","4"
"176478",9139.63916015625,57.0798034667969,"99481","99514","99513","4"
"176479",9136.88818359375,65.0487442016602,"99482","99514","99481","4"
